"","ID","age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","pdays","previous","poutcome","y"
"6970",21161,52,"technician","married","tertiary","no",104,"no","no","cellular",14,"aug",2,-1,0,"unknown","no"
"6971",12551,30,"management","single","tertiary","no",0,"no","yes","unknown",3,"jul",1,-1,0,"unknown","no"
"6972",28561,29,"management","single","tertiary","no",536,"no","no","cellular",29,"jan",2,-1,0,"unknown","no"
"6973",45090,57,"unemployed","divorced","primary","no",282,"no","no","cellular",22,"oct",1,88,4,"other","no"
"6974",385,38,"blue-collar","married","secondary","no",20,"yes","no","unknown",6,"may",1,-1,0,"unknown","no"
"6975",21290,35,"management","single","tertiary","no",2306,"no","no","cellular",18,"aug",7,-1,0,"unknown","no"
"6976",30831,49,"blue-collar","married","primary","no",474,"yes","yes","telephone",9,"feb",3,221,1,"failure","no"
"6977",26823,35,"entrepreneur","married","secondary","no",7518,"yes","no","cellular",20,"nov",3,-1,0,"unknown","no"
"6978",18081,32,"services","married","secondary","no",-31,"no","yes","telephone",30,"jul",6,-1,0,"unknown","no"
"6979",16299,53,"retired","divorced","secondary","no",84,"no","no","cellular",23,"jul",1,-1,0,"unknown","no"
"6980",33858,31,"management","single","tertiary","no",4319,"yes","no","cellular",29,"apr",4,161,1,"failure","no"
"6981",29752,42,"unemployed","divorced","primary","no",148,"yes","no","cellular",4,"feb",1,-1,0,"unknown","no"
"6982",218,53,"unemployed","married","unknown","no",13,"no","no","unknown",5,"may",3,-1,0,"unknown","no"
"6983",23095,45,"admin.","married","secondary","no",434,"no","no","cellular",26,"aug",4,-1,0,"unknown","no"
"6984",37690,35,"services","single","secondary","no",35,"yes","no","cellular",14,"may",1,-1,0,"unknown","no"
"6985",42173,33,"student","married","secondary","no",1536,"no","no","cellular",9,"nov",1,94,2,"success","yes"
"6986",19549,44,"management","married","secondary","no",597,"yes","no","cellular",7,"aug",2,-1,0,"unknown","no"
"6987",24468,41,"technician","married","secondary","no",3029,"yes","no","cellular",17,"nov",2,-1,0,"unknown","no"
"6988",36199,38,"admin.","single","secondary","no",3049,"yes","yes","cellular",11,"may",1,347,1,"failure","no"
"6989",39676,24,"admin.","single","tertiary","no",0,"yes","no","cellular",27,"may",2,-1,0,"unknown","yes"
"6990",25809,42,"technician","married","secondary","no",300,"yes","no","cellular",19,"nov",1,-1,0,"unknown","no"
"6991",43948,34,"management","married","tertiary","no",3301,"yes","no","cellular",17,"jun",2,227,4,"failure","yes"
"6992",30557,33,"blue-collar","single","secondary","no",123,"yes","no","cellular",5,"feb",3,212,4,"failure","no"
"6993",23472,34,"self-employed","married","tertiary","no",0,"no","no","cellular",28,"aug",11,-1,0,"unknown","yes"
"6994",38524,29,"blue-collar","married","secondary","no",-114,"yes","no","cellular",15,"may",2,359,2,"failure","no"
"6995",3674,31,"housemaid","single","secondary","no",1301,"yes","no","unknown",16,"may",15,-1,0,"unknown","no"
"6996",6702,40,"management","married","tertiary","no",-130,"yes","no","unknown",28,"may",2,-1,0,"unknown","no"
"6997",17369,38,"blue-collar","divorced","secondary","no",1817,"yes","no","cellular",28,"jul",4,-1,0,"unknown","yes"
"6998",28257,30,"admin.","single","secondary","no",19,"no","no","cellular",29,"jan",1,-1,0,"unknown","no"
"6999",44011,49,"admin.","single","secondary","no",293,"no","no","cellular",28,"jun",1,-1,0,"unknown","yes"
"7000",21874,41,"technician","divorced","secondary","no",75,"no","no","cellular",20,"aug",2,-1,0,"unknown","no"
"7001",17239,28,"technician","single","secondary","no",181,"yes","no","cellular",28,"jul",3,-1,0,"unknown","no"
"7002",41922,33,"management","single","tertiary","no",6807,"no","no","cellular",21,"oct",2,184,1,"success","yes"
"7003",7203,58,"unemployed","married","secondary","no",4497,"yes","no","unknown",29,"may",1,-1,0,"unknown","no"
"7004",39670,49,"housemaid","married","primary","no",5038,"yes","no","telephone",27,"may",1,-1,0,"unknown","no"
"7005",27725,55,"retired","divorced","secondary","no",366,"no","no","telephone",11,"dec",1,-1,0,"unknown","no"
"7006",27228,61,"technician","married","tertiary","no",289,"no","no","telephone",21,"nov",2,-1,0,"unknown","no"
"7007",29158,46,"blue-collar","divorced","primary","no",216,"no","no","cellular",2,"feb",1,-1,0,"unknown","no"
"7008",26917,52,"management","married","tertiary","no",4173,"no","yes","cellular",21,"nov",2,-1,0,"unknown","no"
"7009",13290,39,"admin.","married","secondary","no",7711,"yes","no","cellular",8,"jul",1,-1,0,"unknown","no"
"7010",22707,42,"management","single","tertiary","no",0,"no","no","cellular",25,"aug",4,-1,0,"unknown","no"
"7011",25423,31,"admin.","married","secondary","no",355,"yes","no","cellular",18,"nov",1,193,1,"failure","no"
"7012",11476,46,"blue-collar","divorced","primary","no",1712,"no","no","unknown",19,"jun",1,-1,0,"unknown","no"
"7013",7687,27,"management","single","tertiary","no",-199,"yes","yes","unknown",30,"may",1,-1,0,"unknown","no"
"7014",16625,31,"housemaid","married","primary","no",-184,"yes","no","cellular",24,"jul",1,-1,0,"unknown","no"
"7015",19439,52,"technician","married","secondary","no",1815,"no","no","cellular",6,"aug",3,-1,0,"unknown","no"
"7016",19193,57,"retired","married","secondary","no",1230,"no","no","cellular",6,"aug",4,-1,0,"unknown","no"
"7017",29649,47,"blue-collar","married","secondary","no",-346,"yes","yes","telephone",3,"feb",2,253,2,"other","no"
"7018",25521,46,"technician","married","tertiary","no",3941,"yes","no","cellular",19,"nov",1,-1,0,"unknown","no"
"7019",22799,35,"technician","divorced","tertiary","no",-995,"yes","yes","cellular",25,"aug",4,-1,0,"unknown","no"
"7020",35561,35,"blue-collar","married","secondary","no",848,"yes","no","cellular",7,"may",3,366,2,"failure","no"
"7021",40029,56,"retired","married","primary","no",1947,"no","no","cellular",3,"jun",1,34,2,"failure","no"
"7022",25387,51,"management","single","tertiary","no",1202,"yes","no","cellular",18,"nov",1,-1,0,"unknown","no"
"7023",34744,35,"admin.","divorced","secondary","no",404,"yes","no","cellular",6,"may",1,-1,0,"unknown","no"
"7024",28550,36,"management","divorced","tertiary","no",425,"yes","yes","cellular",29,"jan",2,-1,0,"unknown","no"
"7025",40429,56,"admin.","married","primary","no",3562,"no","no","cellular",2,"jul",1,-1,0,"unknown","no"
"7026",30199,29,"blue-collar","single","secondary","no",0,"yes","no","cellular",5,"feb",9,253,1,"failure","no"
"7027",29828,37,"management","married","tertiary","no",0,"yes","no","cellular",4,"feb",1,-1,0,"unknown","no"
"7028",13203,51,"services","married","secondary","no",272,"no","yes","cellular",8,"jul",1,-1,0,"unknown","no"
"7029",22533,34,"management","single","secondary","no",0,"no","no","cellular",22,"aug",4,-1,0,"unknown","no"
"7030",14783,52,"management","divorced","primary","no",92,"no","yes","cellular",16,"jul",7,-1,0,"unknown","no"
"7031",44491,26,"admin.","married","secondary","no",284,"no","no","unknown",10,"aug",1,-1,0,"unknown","no"
"7032",29971,36,"admin.","single","secondary","no",0,"no","no","cellular",4,"feb",2,-1,0,"unknown","no"
"7033",18014,39,"admin.","married","secondary","no",-139,"no","no","cellular",30,"jul",2,-1,0,"unknown","no"
"7034",27327,59,"management","married","tertiary","no",833,"yes","yes","cellular",21,"nov",1,-1,0,"unknown","no"
"7035",13490,39,"blue-collar","married","secondary","no",1045,"yes","yes","cellular",9,"jul",13,-1,0,"unknown","no"
"7036",12205,35,"blue-collar","married","secondary","no",344,"yes","no","unknown",20,"jun",18,-1,0,"unknown","no"
"7037",43128,34,"technician","married","tertiary","no",31,"no","no","unknown",24,"feb",1,-1,0,"unknown","no"
"7038",25714,32,"blue-collar","single","secondary","no",413,"yes","no","cellular",19,"nov",1,-1,0,"unknown","no"
"7039",25165,41,"self-employed","married","tertiary","no",6000,"yes","no","cellular",18,"nov",1,-1,0,"unknown","no"
"7040",34181,31,"student","single","tertiary","no",0,"no","no","cellular",4,"may",2,-1,0,"unknown","no"
"7041",38910,58,"blue-collar","married","secondary","no",1075,"yes","no","cellular",18,"may",1,-1,0,"unknown","no"
"7042",22662,51,"technician","married","tertiary","no",-3,"no","no","cellular",25,"aug",9,-1,0,"unknown","no"
"7043",36267,39,"services","married","secondary","no",93,"yes","no","cellular",11,"may",4,-1,0,"unknown","no"
"7044",21116,60,"management","married","tertiary","no",759,"no","no","cellular",14,"aug",2,-1,0,"unknown","no"
"7045",43319,50,"admin.","married","secondary","no",897,"no","no","cellular",17,"mar",1,285,1,"success","no"
"7046",30292,47,"housemaid","divorced","secondary","no",1565,"no","no","cellular",5,"feb",1,-1,0,"unknown","no"
"7047",39751,57,"retired","married","tertiary","no",0,"no","no","cellular",28,"may",3,-1,0,"unknown","no"
"7048",34052,29,"technician","single","secondary","no",674,"no","no","cellular",30,"apr",1,13,5,"success","yes"
"7049",8662,34,"blue-collar","married","secondary","no",90,"yes","no","unknown",3,"jun",8,-1,0,"unknown","no"
"7050",12171,34,"blue-collar","married","secondary","no",2926,"yes","no","unknown",20,"jun",0,-1,0,"unknown","no"
"7051",32716,40,"blue-collar","married","secondary","no",1028,"yes","yes","cellular",17,"apr",1,-1,0,"unknown","no"
"7052",33925,37,"management","single","tertiary","no",7345,"no","no","cellular",30,"apr",1,-1,0,"unknown","no"
"7053",43272,37,"management","married","tertiary","no",0,"no","no","cellular",11,"mar",4,107,2,"failure","no"
"7054",30034,49,"technician","married","tertiary","no",196,"no","no","cellular",4,"feb",7,163,24,"other","no"
"7055",42120,25,"unemployed","married","secondary","no",1404,"yes","no","cellular",2,"nov",2,-1,0,"unknown","no"
"7056",28440,38,"management","married","tertiary","no",1354,"yes","no","cellular",29,"jan",2,-1,0,"unknown","no"
"7057",16378,25,"services","single","secondary","no",99,"no","yes","cellular",23,"jul",2,-1,0,"unknown","no"
"7058",34211,38,"technician","divorced","secondary","no",902,"yes","no","cellular",4,"may",3,90,1,"success","yes"
"7059",289,32,"blue-collar","married","secondary","no",1331,"yes","no","unknown",5,"may",2,-1,0,"unknown","no"
"7060",18984,54,"self-employed","married","secondary","no",3529,"no","no","cellular",4,"aug",2,-1,0,"unknown","no"
"7061",44646,59,"management","married","tertiary","no",4606,"no","no","telephone",1,"sep",2,189,2,"failure","no"
"7062",44137,30,"self-employed","single","tertiary","no",251,"no","no","cellular",12,"jul",1,-1,0,"unknown","yes"
"7063",39777,31,"management","married","tertiary","no",155,"yes","no","cellular",1,"jun",1,-1,0,"unknown","no"
"7064",40813,48,"unemployed","divorced","secondary","no",201,"no","no","cellular",11,"aug",1,-1,0,"unknown","yes"
"7065",33880,52,"management","married","tertiary","no",193,"no","no","cellular",30,"apr",1,269,1,"failure","yes"
"7066",17666,30,"blue-collar","single","primary","no",755,"yes","no","cellular",29,"jul",2,-1,0,"unknown","no"
"7067",4602,36,"housemaid","single","secondary","no",7171,"yes","no","unknown",20,"may",2,-1,0,"unknown","no"
"7068",27467,40,"technician","married","secondary","no",40,"yes","no","cellular",21,"nov",1,-1,0,"unknown","no"
"7069",15061,46,"management","divorced","tertiary","no",-154,"no","no","cellular",17,"jul",1,-1,0,"unknown","no"
"7070",27341,57,"admin.","married","secondary","no",3944,"no","no","cellular",21,"nov",2,-1,0,"unknown","no"
"7071",12381,30,"blue-collar","married","secondary","no",1131,"yes","yes","unknown",27,"jun",5,-1,0,"unknown","no"
"7072",577,53,"entrepreneur","married","secondary","no",288,"no","no","unknown",6,"may",1,-1,0,"unknown","no"
"7073",35608,28,"admin.","single","secondary","no",26,"yes","no","cellular",7,"may",2,-1,0,"unknown","no"
"7074",5220,32,"services","single","secondary","no",-408,"yes","no","unknown",23,"may",2,-1,0,"unknown","no"
"7075",1996,32,"blue-collar","married","secondary","no",120,"yes","yes","unknown",9,"may",3,-1,0,"unknown","no"
"7076",20177,58,"retired","married","unknown","no",0,"no","no","cellular",11,"aug",2,-1,0,"unknown","no"
"7077",32607,31,"self-employed","single","tertiary","no",578,"yes","no","cellular",17,"apr",1,319,4,"failure","no"
"7078",174,35,"retired","single","primary","no",434,"no","no","unknown",5,"may",1,-1,0,"unknown","no"
"7079",33412,37,"admin.","single","secondary","no",-296,"yes","no","cellular",20,"apr",1,-1,0,"unknown","no"
"7080",15372,43,"technician","single","tertiary","no",317,"yes","no","cellular",18,"jul",1,-1,0,"unknown","no"
"7081",17333,35,"blue-collar","married","secondary","no",449,"yes","no","cellular",28,"jul",4,-1,0,"unknown","no"
"7082",2330,44,"technician","single","tertiary","no",166,"yes","no","unknown",13,"may",3,-1,0,"unknown","no"
"7083",30641,32,"blue-collar","married","secondary","no",0,"no","no","cellular",6,"feb",1,-1,0,"unknown","no"
"7084",27336,39,"services","single","secondary","no",158,"yes","no","cellular",21,"nov",1,168,2,"failure","no"
"7085",26507,35,"admin.","married","secondary","no",5250,"yes","no","cellular",20,"nov",1,-1,0,"unknown","no"
"7086",26877,47,"management","married","tertiary","no",2475,"yes","no","cellular",20,"nov",4,-1,0,"unknown","no"
"7087",9053,26,"services","married","secondary","no",682,"yes","yes","unknown",5,"jun",2,-1,0,"unknown","no"
"7088",1148,37,"technician","married","secondary","no",157,"yes","no","unknown",7,"may",2,-1,0,"unknown","no"
"7089",9283,38,"student","single","tertiary","no",1523,"yes","no","unknown",5,"jun",16,-1,0,"unknown","no"
"7090",23802,36,"technician","single","secondary","no",0,"no","no","cellular",29,"aug",6,-1,0,"unknown","no"
"7091",822,33,"services","married","secondary","no",404,"yes","no","unknown",7,"may",1,-1,0,"unknown","no"
"7092",41605,41,"student","single","secondary","no",595,"yes","no","unknown",18,"sep",1,107,2,"success","no"
"7093",41587,33,"management","married","tertiary","no",1323,"no","no","cellular",15,"sep",2,106,1,"success","no"
"7094",38067,34,"blue-collar","single","tertiary","no",97,"no","no","cellular",14,"may",3,-1,0,"unknown","no"
"7095",34400,28,"blue-collar","single","secondary","no",4229,"yes","yes","cellular",5,"may",2,-1,0,"unknown","no"
"7096",5696,50,"admin.","single","secondary","no",1651,"yes","no","unknown",26,"may",2,-1,0,"unknown","no"
"7097",34221,33,"technician","single","tertiary","no",1636,"yes","no","cellular",4,"may",1,66,1,"success","yes"
"7098",19428,42,"management","married","tertiary","no",60,"no","no","cellular",6,"aug",3,-1,0,"unknown","no"
"7099",18809,28,"unemployed","married","secondary","no",-42,"yes","yes","cellular",31,"jul",4,-1,0,"unknown","no"
"7100",23647,43,"blue-collar","married","primary","no",377,"no","no","cellular",28,"aug",23,-1,0,"unknown","no"
"7101",42301,41,"unemployed","divorced","primary","no",487,"no","no","cellular",16,"nov",1,200,1,"failure","no"
"7102",3780,40,"admin.","divorced","secondary","no",783,"yes","yes","unknown",16,"may",2,-1,0,"unknown","no"
"7103",1872,30,"blue-collar","single","secondary","no",687,"yes","no","unknown",9,"may",1,-1,0,"unknown","no"
"7104",23300,46,"admin.","married","secondary","no",979,"no","no","cellular",27,"aug",15,-1,0,"unknown","no"
"7105",10777,55,"retired","married","secondary","no",466,"no","no","unknown",17,"jun",4,-1,0,"unknown","no"
"7106",954,37,"management","married","tertiary","no",115,"no","no","unknown",7,"may",1,-1,0,"unknown","no"
"7107",6936,57,"admin.","married","secondary","no",100,"no","no","unknown",28,"may",16,-1,0,"unknown","no"
"7108",24511,50,"management","married","tertiary","no",830,"no","no","cellular",17,"nov",1,138,2,"failure","no"
"7109",3278,43,"unemployed","married","primary","no",960,"yes","yes","unknown",15,"may",2,-1,0,"unknown","no"
"7110",36309,35,"blue-collar","single","secondary","no",0,"yes","no","cellular",11,"may",1,305,1,"failure","no"
"7111",23659,30,"technician","single","secondary","no",230,"no","no","cellular",28,"aug",1,-1,0,"unknown","no"
"7112",31005,25,"management","married","tertiary","no",103,"no","no","cellular",10,"feb",9,-1,0,"unknown","no"
"7113",12123,38,"admin.","married","secondary","no",3190,"yes","no","unknown",20,"jun",2,-1,0,"unknown","no"
"7114",30503,42,"management","divorced","tertiary","no",1775,"yes","no","telephone",5,"feb",5,-1,0,"unknown","no"
"7115",25607,33,"management","married","tertiary","no",2441,"yes","yes","cellular",19,"nov",1,-1,0,"unknown","no"
"7116",41977,52,"admin.","married","secondary","no",722,"no","no","cellular",26,"oct",2,185,3,"failure","no"
"7117",8346,44,"management","divorced","tertiary","yes",-411,"yes","no","unknown",2,"jun",4,-1,0,"unknown","yes"
"7118",23240,44,"management","single","tertiary","no",639,"no","no","cellular",27,"aug",12,-1,0,"unknown","no"
"7119",37337,33,"blue-collar","single","primary","no",863,"yes","no","telephone",13,"may",3,-1,0,"unknown","yes"
"7120",150,54,"blue-collar","married","primary","no",348,"yes","no","unknown",5,"may",2,-1,0,"unknown","no"
